Station ID,Station Name,Lat,Lon,Number of Trips
4645.09,Hicks St & Montague St,40.69512845,-73.99595065,1451
4651.02,Clinton Ave & Myrtle Ave,40.693261,-73.968896,2094
4654.01,Norman St & Wyckoff Ave,40.69517,-73.90311,325
4656.03,Pulaski St & Marcus Garvey Blvd,40.693398,-73.939877,3
4656.03,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,567
4659.02,Myrtle Ave & St Edwards St,40.69327,-73.977039,4
4659.02,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,838
4663.02,Knickerbocker Ave & Hancock St,40.69385,-73.90974,360
4663.06,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,323
4665.02,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,896
4668.08,Johnson St & Gold St,40.694748,-73.983624,1
4668.08,Johnson St & Gold St,40.69474881,-73.98362464,1053
4668.08,Johnson St & Gold St,40.694749,-73.983625,11
4672.01,Menahan St & Central Ave,40.69543,-73.9196,239
4677.01,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,1161
4677.01,Cadman Plaza E & Tillary St,40.695977,-73.990149,46
4677.06,Montague St & Clinton St,40.6942715,-73.9923272,1668
4677.06,Montague St & Clinton St,40.694272,-73.992327,4
4680.05,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,397
4683.02,Emerson Pl & Myrtle Ave,40.693631,-73.962236,5
4683.02,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,1797
4683.02,Emerson Pl & Myrtle Ave,40.694546,-73.958013,1
4689.03,Suydam St & Broadway,40.69544,-73.93223,628
4692.01,Clermont Ave & Park Ave,40.69573398,-73.97129668,725
4695.04,Irving Ave & Halsey St,40.69467,-73.90663,315
4697.01,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,503
4700.06,Park Ave & St Edwards St,40.69608941,-73.97803415,603
4707.03,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,688
4707.04,Nostrand Ave & Myrtle Ave,40.69527,-73.952381,2
4707.04,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,517
4710.06,Jay St & Tech Pl,40.695065,-73.987167,1592
4713.01,Central Ave & Himrod St,40.69676,-73.92302,348
4715.01,Franklin Ave & Myrtle Ave,40.694546,-73.958014,2
4715.01,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,629
4718.08,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,756
4721.01,Cedar St & Evergreen Ave,40.69671,-73.92807,339
4724.03,Washington Ave & Park Ave,40.696102,-73.96751,4
4724.03,Washington Ave & Park Ave,40.69610226,-73.96751037,1398
4729.01,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,705
4732.04,Carlton Ave & Park Ave,40.69580705,-73.97355569,684
4732.08,Carlton Ave & Flushing Ave,40.697787,-73.973736,1099
4735.03,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,190
4735.16,Hancock St & Wyckoff Ave,40.6972,-73.90674,170
4743.04,Linden St & Knickerbocker Ave,40.69714,-73.91566,187
4748.07,Clinton St & Tillary St,40.69623297129316,-73.99142056703568,1184
4748.07,Clinton St & Tillary St,40.696233,-73.991421,12
4751.01,Cedar St & Myrtle Ave,40.697842,-73.926241,406
4756.04,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,668
4759.02,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,749
4762.04,Clinton Ave & Flushing Ave,40.69794,-73.96986848,705
4762.04,Clinton Ave & Flushing Ave,40.69794,-73.969868,10
4762.05,Flushing Ave & Vanderbilt Ave,40.69795,-73.970776,22
4762.05,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,1714
4765.07,Cypress Ave & George St,40.69812,-73.90271,78
4768.02,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,627
4775.01,Irving Ave & Palmetto St,40.698,-73.9127,277
4775.01,Irving Ave & Palmetto St,40.6980211127224,-73.91268726745733,1
4781.03,Concord St & Bridge St,40.69766564,-73.98476437,647
4781.03,Concord St & Bridge St,40.697666,-73.984764,8
4781.05,Nassau St\t& Duffield St,40.698477,-73.98384,665
4784.02,Greene Av & Myrtle Av,40.698568,-73.918877,441
4789.03,Clark St & Henry St,40.697601,-73.993446,13
4789.03,Clark St & Henry St,40.69760127,-73.99344559,2163
4792.03,Central Ave & Starr Street,40.700003,-73.92834,675
4798.02,Forest Ave & Summerfield St,40.69922,-73.89795,324
4798.10,Stephen St & Seneca Ave,40.6988,-73.9007,68
4801.04,Melrose St & Broadway,40.697481,-73.935877,741
4804.02,Dock 72 Way & Market St,40.69985,-73.97141,692
4807.02,Madison St & Cypress Ave,40.70068,-73.90742,270
4812.02,Nassau St & Navy St,40.69839895,-73.98068914,643
4812.02,Nassau St & Navy St,40.698399,-73.980689,14
4812.04,Sands St Gate,40.699569,-73.979827,881
4816.02,Myrtle Ave & Linden St,40.69943,-73.91337,149
4816.05,Myrtle Ave & Grove St,40.69905,-73.91516,135
4818.03,Union Ave & Wallabout St,40.700295,-73.950323,2
4818.03,Union Ave & Wallabout St,40.70029511,-73.95032283,531
4821.03,Sands St & Jay St,40.700119,-73.9862,1229
4821.06,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,984
4821.06,Cadman Plaza E & Red Cross Pl,40.699918,-73.989718,62
4821.10,Adams St & Prospect St,40.700763,-73.988698,6
4821.10,Adams St & Prospect St,40.70076308326151,-73.98869812488556,659
4824.03,Stockholm St & Wilson Ave,40.699304,-73.923044,588
4829.01,Columbia Heights & Cranberry St,40.70037867,-73.99548059,656
4829.01,Columbia Heights & Cranberry St,40.700379,-73.995481,11
4832.07,Central Ave & Melrose St,40.70112,-73.93039,294
4837.03,Centre St & Seneca Ave,40.69969,-73.9022,122
4840.06,Beaver St & Fayette St,40.70099,-73.93921,740
4843.01,5 St & Market St,40.6999974843885,-73.97440128028393,313
4846.01,South St & Whitehall St,40.701221,-74.012342,45
4846.01,South St & Whitehall St,40.70122128,-74.01234218,1653
4847.03,Wyckoff Ave & Gates Ave,40.699871408829885,-73.91171872615814,971
4850.04,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,486
4853.06,Bridge St & York St,40.701334,-73.984712,3
4853.06,Bridge St & York St,40.70133448066992,-73.98471236228943,294
4856.05,Irving Ave & Harman St,40.70108,-73.9179,464
4861.05,Henry St & Middagh St,40.7003,-73.991581,747
4864.09,Wilson Ave & Troutman St,40.70166,-73.92754,549
4873.08,Evergreen Ave & Noll St,40.70106,-73.93318,439
4880.11,Madison St & Seneca Ave,40.70183,-73.90625,170
4883.03,Broadway & Whipple St,40.7016657,-73.9437303,807
4883.03,Broadway & Whipple St,40.701666,-73.94373,2
4889.06,Bus Slip & State St,40.701907,-74.013942,947
4890.11,Menahan St & Wyckoff Ave,40.70113,-73.91422,184
4895.03,Front St & Jay St,40.702461,-73.986842,1179
4895.09,Jay St & York St,40.701403,-73.986727,14
4895.09,Jay St & York St,40.70140317257725,-73.98672670125961,1261
4898.02,Irving Ave & DeKalb Ave,40.7027,-73.92095,412
4903.08,Old Fulton St,40.70277159,-73.99383605,965
4903.08,Old Fulton St,40.702772,-73.993836,3
4903.09,Dock St & Front St,40.702709,-73.99253,805
4906.07,George St & Wilson Ave,40.702997,-73.92997,385
4914.03,Bushwick Ave & Forrest St,40.70076,-73.93641,380
4920.11,Broad St & Water St,40.70293782409166,-74.01149354875088,359
4920.11,Broad St & Water St,40.702938,-74.011494,17
4921.04,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373,57
4927.04,Front St & Gold St,40.70224,-73.982578,730
4931.05,Wyckoff Av & Stanhope St,40.703545,-73.917775,927
4936.01,Front St & Washington St,40.70255088,-73.98940236,1697
4936.01,Front St & Washington St,40.702551,-73.989402,23
4936.14,Water St & Main St,40.703212,-73.990409,1046
4939.07,Suydam St & Knickerbocker Ave,40.702013,-73.923769,720
4947.04,Central Ave & Flushing Ave,40.702831,-73.9333,417
4953.04,South St & Gouverneur Ln,40.70355377,-74.00670227,1397
4953.04,South St & Gouverneur Ln,40.703554,-74.006702,70
4954.07,Madison St & Woodward Ave,40.70408,-73.90408,261
4956.02,Humboldt St & Varet St,40.703172,-73.940636,1
4956.02,Humboldt St & Varet St,40.7031724,-73.940636,444
4962.01,Broadway & Battery Pl,40.704633,-74.013617,81
4962.01,Broadway & Battery Pl,40.70463334,-74.01361706,2151
4962.08,Broad St & Bridge St,40.70365182,-74.01167797,1001
4962.08,Broad St & Bridge St,40.703652,-74.011678,9
4963.13,Menahan St & Seneca Ave,40.70461,-73.91054,214
4965.01,Lorimer St & Broadway,40.70411791,-73.94818595,353
4968.03,Bridge St & Water St,40.702969,-73.984691,5
4968.03,Bridge St & Water St,40.70296934155272,-73.98469090461731,831
4971.01,Hart St & Wyckoff Ave,40.704876,-73.919911,235
4979.07,Knickerbocker Ave & George St,40.704425,-73.92836,469
4987.06,White St & Moore St,40.704508,-73.9351,489
4990.02,Railroad Ave & Kay Ave,40.70514807698391,-73.97078096866608,99
4993.02,Pearl St & Hanover Square,40.7047177,-74.00926027,1471
4993.02,Pearl St & Hanover Square,40.704718,-74.00926,6
4993.13,Old Slip & South St,40.70336686695866,-74.007867872715,959
4993.13,Old Slip & South St,40.703367,-74.007868,8
4993.15,Water St & Gouverneur Ln,40.70469667894968,-74.00803416967392,1017
4993.15,Water St & Gouverneur Ln,40.704697,-74.008034,6
4994.10,Onderdonk Ave & Gates Ave,40.70413,-73.90737,161
4996.08,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,637
5001.08,Little West St & 1 Pl,40.70569254,-74.01677685,2550
5001.08,Little West St & 1 Pl,40.705693,-74.016777,28
5002.09,Harman St & Seneca Ave,40.70577,-73.91292,316
5004.02,Boerum St & Broadway,40.70538077,-73.94976519,973
5004.02,Boerum St & Broadway,40.705381,-73.949765,6
5010.02,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,407
5018.06,Knickerbocker Ave & Thames St,40.70539,-73.92976,406
5024.09,Fulton St & Pearl St,40.70772198491691,-74.00438636541367,1966
5024.09,Fulton St & Pearl St,40.707722,-74.004386,34
5025.02,Madison St & Forest Ave,40.70555,-73.90245,399
5027.02,Bushwick Ave & McKibbin St,40.705517,-73.93936,354
5034.03,Menahan St & Onderdonk Ave,40.70553,-73.9096,249
5036.06,Leonard St & Boerum St,40.705833,-73.946446,2
5036.06,Leonard St & Boerum St,40.70583339,-73.94644578,606
5043.06,Suydam St & St. Nicholas Ave,40.70636,-73.91945,179
5045.05,Division Ave & Hooper St,40.706842,-73.954435,1
5045.05,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,590
5051.01,Wyckoff Av & Jefferson St,40.707165,-73.923711,574
5051.02,Irving Ave & Jefferson St,40.70538,-73.92535,517
5059.02,McKibbin St & Bogart St,40.706237,-73.933871,787
5062.01,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,1646
5062.01,Kent Ave & S 11 St,40.707645,-73.968415,15
5065.04,John St & William St,40.708621,-74.007222,3
5065.04,John St & William St,40.70862144,-74.00722156,1600
5065.10,Maiden Ln & Pearl St,40.70706456,-74.00731853,708
5065.10,Maiden Ln & Pearl St,40.707065,-74.007319,5
5065.12,William St & Pine St,40.707179,-74.008873,15
5065.12,William St & Pine St,40.70717936,-74.00887308,2487
5065.14,Cliff St & Fulton St,40.70838,-74.00495,1237
5066.03,Fairview Ave & Linden St,40.70694,-73.90632,213
5068.02,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,1156
5068.02,Montrose Ave & Bushwick Ave,40.707678,-73.940162,1
5074.08,Woodward Ave & Harman St,40.70793,-73.91092,289
5082.08,Jefferson St & Cypress Ave,40.70907,-73.92157,415
5084.03,Division Ave & Marcy Ave,40.707087,-73.957968,1
5084.03,Division Ave & Marcy Ave,40.70708701,-73.95796783,420
5090.06,Harrison Pl & Porter Ave,40.70686,-73.92851,165
5093.01,Bedford Ave & S 9 St,40.70853,-73.964089,1
5093.01,Bedford Ave & S 9 St,40.70853074,-73.96408963,421
5093.01,Bedford Ave & S 9 St,40.708531,-73.96409,13
5096.11,Pearl St & Peck Slip,40.708485,-74.002751,1111
5099.02,Waterbury St & Stagg St,40.71019,-73.93734,454
5099.03,White St & Johnson Ave,40.707174,-73.93581,132
5105.09,Liberty St & Nassau St,40.70858894240581,-74.00935482235809,389
5105.09,Liberty St & Nassau St,40.708589,-74.009355,2
5106.04,Greene Ave & Grandview Ave,40.709697,-73.907856,325
5108.01,Scholes St & Manhattan Ave,40.70870368,-73.9448625,1233
5108.01,Scholes St & Manhattan Ave,40.708704,-73.944863,2
5114.06,West Thames St,40.70834698,-74.01713445,2289
5114.06,West Thames St,40.708347,-74.017134,57
5115.01,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,131
5115.05,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,250
5117.05,Stagg St & Union Ave,40.70877084,-73.95095259,1583
5117.05,Stagg St & Union Ave,40.708771,-73.950953,4
5123.07,Stewart Ave & Johnson Ave,40.70869,-73.92587,200
5125.03,S 5 Pl & S 5 St,40.710451,-73.960876,3271
5125.07,Broadway & Roebling St,40.709248,-73.960631,14
5125.07,Broadway & Roebling St,40.70924826276157,-73.96063148975372,1168
5128.04,Catherine St & Monroe St,40.711174,-73.996826,2
5128.04,Catherine St & Monroe St,40.71117444,-73.99682619,1494
5137.10,Spruce St & Nassau St,40.71146364,-74.00552427,1706
5137.10,Spruce St & Nassau St,40.711464,-74.005524,38
5137.11,Fulton St & William St,40.70960089363537,-74.00655090808868,1937
5137.11,Fulton St & William St,40.709601,-74.006551,6
5137.13,Spruce St & Gold St,40.710323,-74.004323,8
5137.13,Spruce St & Gold St,40.7103231,-74.0043228,764
5140.06,Bushwick Ave & Stagg St,40.709897,-73.94008,217
5145.02,Albany St & Greenwich St,40.709267,-74.013247,2047
5146.03,Stanhope St & Fairview Ave,40.70998,-73.91116,364
5148.03,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,1120
5148.03,Leonard St & Maujer St,40.710369,-73.94706,3
5156.05,S 4 St & Rodney St,40.70934,-73.95608,1269
5159.04,Pike St & Monroe St,40.711731,-73.99193,12
5159.04,Pike St & Monroe St,40.71173107,-73.99193043,1986
5164.04,Broadway & Berry St,40.71044554,-73.96525063,2360
5164.04,Broadway & Berry St,40.710446,-73.965251,19
5167.06,St James Pl & Pearl St,40.711174,-74.000165,5
5167.06,St James Pl & Pearl St,40.71117416,-74.00016545,1138
5170.01,Stagg St & Morgan Ave,40.710681,-73.93372,351
5175.08,Fulton St & Broadway,40.711066,-74.009447,2681
5178.06,Graham Ave & Grand St,40.711863,-73.944024,1373
5181.04,Cherry St,40.712199,-73.979481,13
5181.04,Cherry St,40.71219906,-73.97948148,1560
5184.08,West St & Liberty St,40.711444,-74.014847,4519
5187.03,Hope St & Union Ave,40.71167351,-73.95141312,1767
5187.03,Hope St & Union Ave,40.711674,-73.951413,2
5190.07,Madison St & Clinton St,40.71269,-73.987763,2
5190.07,Madison St & Clinton St,40.71269042,-73.98776323,1334
5190.09,Clinton St & Cherry St,40.711471,-73.986726,11
5190.09,Clinton St & Cherry St,40.711471394469264,-73.98672603070736,2261
5198.04,Market St & Cherry St,40.710762,-73.994004,7
5198.04,Market St & Cherry St,40.71076228,-73.99400398,1075
5204.05,S 4 St & Wythe Ave,40.71285887,-73.96590294,2794
5204.05,S 4 St & Wythe Ave,40.712859,-73.965903,8
5207.01,Centre St & Chambers St,40.71273266,-74.0046073,3232
5207.01,Centre St & Chambers St,40.712733,-74.004607,181
5210.01,Powers St & Olive St,40.71323,-73.93894,465
5216.04,Barclay St & Church St,40.712912,-74.010202,7
5216.04,Barclay St & Church St,40.71291224,-74.01020234,844
5216.06,Vesey St & Church St,40.71221958009051,-74.01047229766846,2545
5216.06,Vesey St & Church St,40.71222,-74.010472,72
5225.02,Flushing Ave & Woodward Ave,40.71246,-73.91873,325
5235.05,S 3 St & Bedford Ave,40.71260486,-73.96264403,2320
5235.05,S 3 St & Bedford Ave,40.712605,-73.962644,16
5238.05,St James Pl & Oliver St,40.713079,-73.998512,24
5238.05,St James Pl & Oliver St,40.71307916,-73.99851193,2252
5241.02,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,80
5247.10,Reade St & Broadway,40.71450451,-74.00562789,1508
5247.10,Reade St & Broadway,40.714505,-74.005628,13
5250.05,Bushwick Ave & Powers St,40.71247661,-73.94100005,994
5259.06,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,1297
5262.09,Madison St & Montgomery St,40.713126,-73.984844,1548
5267.08,Grand St & Havemeyer St,40.712868,-73.956981,7
5267.08,Grand St & Havemeyer St,40.71286844,-73.95698119,1507
5267.09,Roebling St & N 4 St,40.71469,-73.95739,1482
5270.05,Pike St & E Broadway,40.71406667,-73.99293911,2094
5270.05,Pike St & E Broadway,40.714067,-73.992939,18
5270.07,Forsyth St & Canal St,40.7158155,-73.99422366,2691
5270.07,Forsyth St & Canal St,40.715816,-73.994224,30
5270.08,Division St & Bowery,40.714193,-73.996732,2376
5270.09,Market St & Henry St,40.713107,-73.994464,4
5270.09,Market St & Henry St,40.71310702305908,-73.99446353316307,1974
5273.01,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,174
5279.03,Centre St & Worth St,40.714948,-74.002345,61
5279.03,Centre St & Worth St,40.71494807,-74.00234482,1953
5282.02,Devoe St & Morgan Ave,40.713811,-73.93515,463
5288.08,Park Pl & Church St,40.71334184275907,-74.00935515761375,1148
5288.08,Park Pl & Church St,40.713342,-74.009355,14
5288.09,Warren St & W Broadway,40.71473993,-74.00910627,1553
5288.09,Warren St & W Broadway,40.71474,-74.009106,8
5288.12,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,2971
5288.12,Murray St & Greenwich St,40.714852,-74.011223,38
5291.05,Graham Ave & Conselyea St,40.715143,-73.944507,1822
5294.04,Henry St & Grand St,40.714211,-73.981095,3898
5297.02,Vesey Pl & River Terrace,40.7153379,-74.01658354,3310
5297.02,Vesey Pl & River Terrace,40.715338,-74.016584,1
5300.05,Metropolitan Ave & Meeker Ave,40.714133,-73.952344,2
5300.05,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,1248
5300.06,Union Ave & Jackson St,40.716075,-73.952029,2
5300.06,Union Ave & Jackson St,40.7160751,-73.952029,787
5303.06,Clinton St & Grand St,40.715595,-73.98703,23
5303.06,Clinton St & Grand St,40.71559509,-73.9870295,5081
5303.08,Canal St & Rutgers St,40.71427487,-73.98990025,4445
5303.08,Canal St & Rutgers St,40.714275,-73.9899,1
5308.04,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,39
5308.04,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3497
5323.05,Sharon St & Olive St,40.715353,-73.93856,622
5326.06,Stanton St & Mangin St,40.717821,-73.976289,6
5326.06,Stanton St & Mangin St,40.71782143,-73.97628939,1344
5329.03,West St & Chambers St,40.717548,-74.013221,74
5329.03,West St & Chambers St,40.71754834,-74.01322069,5350
5329.06,Murray St & West St,40.7149787,-74.013012,1647
5329.06,Murray St & West St,40.714979,-74.013012,3
5332.10,Jackson St & Leonard St,40.71638,-73.948213,1
5332.10,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,396
5335.03,Bialystoker Pl & Delancey St,40.716226,-73.982612,5
5335.03,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1313
5335.07,Grand St & Samuel Dickstein Plaza,40.71511871996496,-73.98417055606842,1996
5335.07,Grand St & Samuel Dickstein Plaza,40.715119,-73.984171,6
5342.10,Allen St & Hester St,40.71605866,-73.99190759,3739
5342.10,Allen St & Hester St,40.716059,-73.991908,27
5348.02,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3007
5351.03,Bayard St & Baxter St,40.71602118,-73.99974372,2661
5354.01,Morgan Ave & Maspeth Ave,40.716657,-73.93637,311
5359.10,Hudson St & Reade St,40.71625,-74.009106,9
5359.10,Hudson St & Reade St,40.71625008,-74.0091059,2058
5359.11,Leonard St & Church St,40.717571,-74.005549,1991
5359.12,Duane St & Hudson St,40.71703,-74.00925,565
5362.08,Withers St & Kingsland Ave,40.71773,-73.94051,295
5365.02,Columbia St & Rivington St,40.71739973,-73.98016555,2139
5365.02,Columbia St & Rivington St,40.7174,-73.980166,2
5371.07,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,510
5374.01,Norfolk St & Broome St,40.717227,-73.988021,30
5374.01,Norfolk St & Broome St,40.7172274,-73.98802084,5129
5379.09,Berry St & N 8 St,40.7190095,-73.95852515,2143
5379.09,Berry St & N 8 St,40.71901,-73.958525,22
5379.10,N 6 St & Bedford Ave,40.71745169,-73.95850939,3548
5382.06,Grand St & Elizabeth St,40.718822,-73.99596,5707
5382.07,Forsyth St	& Grand St,40.717798,-73.993161,13
5382.07,Forsyth St\t& Grand St,40.71779817737835,-73.99316132068634,3023
5391.06,Lispenard St & Broadway,40.719392,-74.002472,15
5391.06,Lispenard St & Broadway,40.71939226,-74.00247214,2203
5400.05,Harrison St & Hudson St,40.71870987,-74.0090009,890
5400.05,Harrison St & Hudson St,40.71871,-74.009001,6
5403.04,Graham Ave & Withers St,40.7169811,-73.94485918,821
5403.05,Graham Ave & Herbert St,40.719293,-73.945004,2
5403.05,Graham Ave & Herbert St,40.71929301,-73.94500379,471
5406.02,Rivington St & Ridge St,40.718502,-73.983299,5
5406.02,Rivington St & Ridge St,40.71850211,-73.98329859,2846
5406.04,Pitt St & Stanton St,40.71926081,-73.98178024,698
5406.04,Pitt St & Stanton St,40.719261,-73.98178,3
5411.07,Union Ave & N 12 St,40.71924,-73.95242,1232
5411.08,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,2084
5411.08,Driggs Ave & N 9 St,40.71817,-73.955201,6
5414.06,Allen St & Rivington St,40.72019576,-73.98997825,3097
5414.06,Allen St & Rivington St,40.720196,-73.989978,1
5414.07,Delancey St & Eldridge St,40.719383,-73.991479,1622
5422.04,Howard St & Lafayette St,40.719105,-73.999733,22
5422.04,Howard St & Lafayette St,40.71910537,-73.99973337,2873
5430.08,Franklin St & W Broadway,40.71911552,-74.00666661,1917
5430.08,Franklin St & W Broadway,40.719116,-74.006667,27
5433.03,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,686
5433.03,Richardson St & N Henry St,40.719079,-73.942237,2
5433.04,Frost St & Debevoise Ave,40.71882,-73.93948,228
5436.09,Avenue D & E 3 St,40.720828,-73.977932,3
5436.09,Avenue D & E 3 St,40.72082834,-73.97793172,2592
5442.05,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,966
5442.09,Manhattan Av & Leonard St,40.72084,-73.94844,442
5445.02,Suffolk St & Stanton St,40.720664,-73.98518,20
5445.02,Suffolk St & Stanton St,40.72066442,-73.98517977,3322
5445.07,Stanton St & Norfolk St,40.720747,-73.986274,2975
5450.04,N 12 St & Bedford Ave,40.720798,-73.954847,7
5450.04,N 12 St & Bedford Ave,40.72079821,-73.95484712,1556
5453.01,Rivington St & Chrystie St,40.72110063,-73.9919254,2082
5453.01,Rivington St & Chrystie St,40.721101,-73.991925,15
5453.05,Forsyth St & Broome St,40.718939,-73.992663,5
5453.05,Forsyth St & Broome St,40.71893904,-73.99266288,2653
5470.10,Greenwich St & Hubert St,40.721319,-74.010065,1455
5470.12,North Moore St & Greenwich St,40.720195,-74.010301,23
5470.12,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,2950
5473.03,Engert Ave & McGuinness Blvd,40.72158,-73.94546,532
5476.03,E 2 St & Avenue C,40.7208736,-73.98085795,3867
5476.03,E 2 St & Avenue C,40.720874,-73.980858,8
5481.04,Driggs Ave & Lorimer St,40.721791,-73.950415,5
5481.04,Driggs Ave & Lorimer St,40.72179134,-73.9504154,1086
5484.09,Allen St & Stanton St,40.722055,-73.989111,3567
5489.03,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,3032
5489.03,Kent Ave & N 7 St,40.720368,-73.961651,40
5489.04,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,740
5489.04,N 11 St & Kent Ave,40.722482,-73.959219,10
5492.05,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,5893
5492.05,Cleveland Pl & Spring St,40.722104,-73.997249,19
5500.02,Grand St & Greene St,40.7217,-74.002381,27
5500.02,Grand St & Greene St,40.72170005235607,-74.00238141417502,2279
5500.07,6 Ave & Canal St,40.72243797,-74.00566443,1524
5503.01,Morgan Ave & Lombardy St,40.72226,-73.93889,659
5506.10,Ave D & E 8 St,40.72368361,-73.97574813,1372
5506.14,E 6 St & Avenue D,40.72228087,-73.97668709,2657
5506.14,E 6 St & Avenue D,40.722281,-73.976687,2
5515.02,E 2 St & Avenue B,40.722174,-73.983688,7
5515.02,E 2 St & Avenue B,40.72217444,-73.98368779,4295
5515.08,E 4 St & Ave B,40.72334683218016,-73.98265913128853,42
5520.09,N 15 St & Wythe Ave,40.724055,-73.955736,800
5523.02,Stanton St & Chrystie St,40.722293,-73.991475,10
5523.02,Stanton St & Chrystie St,40.72229346,-73.99147535,2818
5532.01,Mercer St & Spring St,40.723627,-73.999496,27
5532.01,Mercer St & Spring St,40.72362738,-73.99949601,2865
5539.06,Laight St & Hudson St,40.72185379,-74.00771779,731
5542.04,Driggs Ave & N Henry St,40.72325,-73.94308,1644
5545.01,E 7 St & Ave C,40.72412944090093,-73.97901266813278,50
5545.04,E 5 St & Avenue C,40.722992,-73.979955,4
5545.04,E 5 St & Avenue C,40.722992,-73.979954,1
5545.04,E 5 St & Avenue C,40.72299208,-73.97995466,2244
5550.05,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1589
5550.05,Bedford Ave & Nassau Ave,40.723117,-73.952123,12
5550.09,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,1424
5553.03,E 3 St & 1 Ave,40.724677,-73.987834,4
5553.03,E 3 St & 1 Ave,40.72467721,-73.98783413,2139
5553.10,E 2 St & Avenue A,40.723077,-73.985836,10
5553.10,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,3804
5561.04,Mott St & Prince St,40.72317958,-73.99480012,3428
5561.04,Mott St & Prince St,40.72318,-73.9948,32
5561.06,Lafayette St & Jersey St,40.72456089,-73.99565293,4009
5561.06,Lafayette St & Jersey St,40.724561,-73.995653,37
5569.06,W Broadway & Spring St,40.72494672359416,-74.00165855884552,1811
5569.06,W Broadway & Spring St,40.724947,-74.001659,28
5575.08,Avenue D & E 12 St,40.725806,-73.974225,1
5575.08,Avenue D & E 12 St,40.72580614,-73.97422494,521
5575.13,Avenue D & E 10 St,40.72506551015475,-73.97515833377838,1167
5575.13,Avenue D & E 10 St,40.725066,-73.975158,5
5578.02,Watts St & Greenwich St,40.724055,-74.00966,19
5578.02,Watts St & Greenwich St,40.72405549,-74.00965965,1406
5581.01,Nassau Ave & Russell St,40.72557,-73.94434,1471
5584.04,E 6 St & Avenue B,40.724537,-73.981854,3
5584.04,E 6 St & Avenue B,40.72453734,-73.98185424,4494
5584.05,E 7 St & Ave B,40.7251285241158,-73.98131668567657,104
5593.01,E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,3363
5593.01,E 1 St & 1 Ave,40.723356,-73.98865,36
5593.02,E 2 St & 2 Ave,40.72502876,-73.99069656,2854
5593.02,E 2 St & 2 Ave,40.725029,-73.990697,5
5593.04,E 4 St & 2 Ave,40.7262807,-73.98978041,3190
5593.04,E 4 St & 2 Ave,40.726281,-73.98978,9
5610.09,6 Ave & Broome St,40.72431,-74.00473,3080
5613.04,Kingsland Ave & Nassau Ave,40.72577,-73.94173,1347
5616.01,E 9 St & Avenue C,40.725213,-73.977688,6
