Station ID,Station Name,Lat,Lon,Number of Trips
264,Maiden Ln & Pearl St,40.70706456,-74.00731853,1050
265,Stanton St & Chrystie St,40.72229346,-73.99147535,2090
266,Avenue D & E 8 St,40.72368361,-73.97574813,1440
267,Broadway & W 36 St,40.75097711,-73.98765428,1700
267,Broadway & W 36 St,40.752,-73.989,1
268,Howard St & Centre St,40.71910537,-73.99973337,2122
270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,975
274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,992
275,Washington Ave & Greene Ave,40.68650065,-73.96563307,490
276,Duane St & Greenwich St,40.71748752,-74.0104554,929
278,Concord St & Bridge St,40.69766564,-73.98476437,383
279,Peck Slip & Front St,40.707873,-74.00167,1249
280,E 10 St & 5 Ave,40.73331967,-73.99510132,1941
281,Grand Army Plaza & Central Park S,40.764,-73.974,1
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2847
282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,797
284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3680
285,Broadway & E 14 St,40.73454567,-73.99074142,5562
289,Monroe St & Classon Ave,40.6845683,-73.95881081,571
291,Madison St & Montgomery St,40.713126,-73.984844,1191
293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,4538
293,Lafayette St & E 8 St,40.731,-73.992,1
295,Pike St & E Broadway,40.71406667,-73.99293911,1796
296,Division St & Bowery (old),40.71413089,-73.9970468,1958
297,E 15 St & 3 Ave,40.734,-73.986,1
297,E 15 St & 3 Ave,40.734232,-73.986923,3408
298,3 Ave & Schermerhorn St,40.68683208,-73.9796772,724
301,E 2 St & Avenue B,40.72217444,-73.98368779,2638
302,Avenue D & E 3 St,40.72082834,-73.97793172,1611
303,Mercer St & Spring St,40.72362738,-73.99949601,2063
305,E 58 St & 3 Ave,40.76095756,-73.96724467,2419
305,E 58 St & 3 Ave,40.761,-73.968,1
307,Canal St & Rutgers St,40.71427487,-73.98990025,2910
308,St James Pl & Oliver St,40.71307916,-73.99851193,1193
309,Murray St & West St,40.7149787,-74.013012,1590
310,State St & Smith St,40.68926942,-73.98912867,894
311,Norfolk St & Broome St,40.7172274,-73.98802084,2554
312,Allen St & Stanton St,40.722055,-73.989111,2812
313,Washington Ave & Park Ave,40.69610226,-73.96751037,669
315,South St & Gouverneur Ln,40.70355377,-74.00670227,1439
316,Fulton St & William St,40.70955958,-74.00653609,1304
316,Fulton St & William St,40.71,-74.007,1
317,E 6 St & Avenue B,40.72453734,-73.98185424,3146
319,Fulton St & Broadway,40.711066,-74.009447,2118
320,Leonard St & Church St,40.717571,-74.005549,1230
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,1068
323,Lawrence St & Willoughby St,40.69236178,-73.98631746,1219
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,961
325,E 19 St & 3 Ave,40.73624527,-73.98473765,2272
326,E 11 St & 1 Ave,40.72953837,-73.98426726,3154
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,2320
327,Vesey Pl & River Terrace,40.716,-74.016,2
328,Watts St & Greenwich St,40.72405549,-74.00965965,1571
330,Reade St & Broadway,40.71450451,-74.00562789,1258
331,Pike St & Monroe St,40.71173107,-73.99193043,1207
332,Cherry St,40.71219906,-73.97948148,952
334,W 20 St & 7 Ave,40.74238787,-73.99726235,2793
335,Washington Pl & Broadway,40.728,-73.995,1
335,Washington Pl & Broadway,40.72903917,-73.99404649,2201
336,Sullivan St & Washington Sq,40.73047747,-73.99906065,2199
337,Old Slip & Front St,40.7037992,-74.00838676,893
339,Avenue D & E 12 St,40.72580614,-73.97422494,1107
340,Madison St & Clinton St,40.71269042,-73.98776323,1348
341,Stanton St & Mangin St,40.71782143,-73.97628939,805
342,Columbia St & Rivington St,40.71739973,-73.98016555,1285
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,324
344,Monroe St & Bedford Ave,40.6851443,-73.95380904,670
346,Bank St & Hudson St,40.73652889,-74.00618026,1891
346,Bank St & Hudson St,40.737,-74.007,1
347,Greenwich St & W Houston St,40.728846,-74.008591,1948
349,Rivington St & Ridge St,40.71850211,-73.98329859,1670
350,Clinton St & Grand St,40.71559509,-73.9870295,3022
351,Front St & Maiden Ln,40.70530954,-74.00612572,968
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,640
354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,702
355,Bayard St & Baxter St,40.71602118,-73.99974372,1910
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,977
358,Christopher St & Greenwich St,40.73291553,-74.00711384,4254
358,Christopher St & Greenwich St,40.734,-74.007,1
359,E 47 St & Park Ave,40.75510267,-73.97498696,4484
360,William St & Pine St,40.70717936,-74.00887308,1173
361,Allen St & Hester St,40.716,-73.992,1
361,Allen St & Hester St,40.71605866,-73.99190759,2600
362,Broadway & W 37 St,40.75172632,-73.98753523,1353
362,Broadway & W 37 St,40.752,-73.989,1
363,West Thames St,40.70834698,-74.01713445,1460
364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,579
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1407
367,E 53 St & Lexington Ave,40.75828065,-73.97069431,2103
368,Carmine St & 6 Ave,40.73038599,-74.00214988,3394
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,1689
372,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,268
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,392
376,John St & William St,40.70862144,-74.00722156,882
377,6 Ave & Canal St,40.72243797,-74.00566443,1834
379,W 31 St & 7 Ave,40.749156,-73.9916,4643
380,W 4 St & 7 Ave S,40.73401143,-74.00293877,3043
383,Greenwich Ave & Charles St,40.735238,-74.000271,1935
385,E 55 St & 2 Ave,40.75797322,-73.96603308,2236
386,Centre St & Worth St,40.71494807,-74.00234482,1003
387,Centre St & Chambers St,40.71273266,-74.0046073,2335
388,W 26 St & 10 Ave,40.749717753,-74.002950346,2127
389,Broadway & Berry St,40.71044554,-73.96525063,1103
390,Duffield St & Willoughby St,40.69221589,-73.9842844,837
391,Clark St & Henry St,40.69760127,-73.99344559,1491
391,Clark St & Henry St,40.698,-73.992,1
392,Jay St & Tech Pl,40.695065,-73.987167,906
393,E 5 St & Avenue C,40.72299208,-73.97995466,1786
394,E 9 St & Avenue C,40.72521311,-73.97768752,2722
396,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,349
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,450
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,589
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,864
400,Pitt St & Stanton St,40.71926081,-73.98178024,383
401,Allen St & Rivington St,40.719,-73.989,1
401,Allen St & Rivington St,40.72019576,-73.98997825,2544
402,Broadway & E 22 St,40.7403432,-73.98955109,5210
403,E 2 St & 2 Ave,40.72502876,-73.99069656,2657
405,Washington St & Gansevoort St,40.739323,-74.008119,2440
406,Hicks St & Montague St,40.69512845,-73.99595065,1047
408,Market St & Cherry St,40.71076228,-73.99400398,1015
410,Suffolk St & Stanton St,40.72066442,-73.98517977,1886
411,E 6 St & Avenue D,40.72228087,-73.97668709,1681
412,Forsyth St & Canal St,40.7158155,-73.99422366,2331
415,Pearl St & Hanover Square,40.7047177,-74.00926027,1028
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,708
417,Barclay St & Church St,40.71291224,-74.01020234,1891
418,Front St & Gold St,40.70224,-73.982578,583
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,516
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,512
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,427
422,W 59 St & 10 Ave,40.77,-73.989,1
422,W 59 St & 10 Ave,40.770513,-73.988038,1986
426,West St & Chambers St,40.71754834,-74.01322069,3163
427,Bus Slip & State St,40.701907,-74.013942,602
432,E 7 St & Avenue A,40.72621788,-73.98379855,3646
434,9 Ave & W 18 St,40.743,-74.004,1
434,9 Ave & W 18 St,40.74317449,-74.00366443,1727
435,W 21 St & 6 Ave,40.74173969,-73.99415556,6427
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,325
437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,858
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2808
439,E 4 St & 2 Ave,40.7262807,-73.98978041,3015
440,E 45 St & 3 Ave,40.75255434,-73.97282625,1924
442,W 27 St & 7 Ave,40.746647,-73.993915,3633
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,324
445,E 10 St & Avenue A,40.72740794,-73.98142006,3049
446,W 24 St & 7 Ave,40.74487634,-73.99529885,3613
447,8 Ave & W 52 St,40.76370739,-73.9851615,3352
448,W 37 St & 10 Ave,40.75660359,-73.9979009,2018
448,W 37 St & 10 Ave,40.758,-73.998,2
450,W 49 St & 8 Ave,40.761,-73.989,1
450,W 49 St & 8 Ave,40.76227205,-73.98788205,2957
453,W 22 St & 8 Ave,40.74475148,-73.99915362,3142
453,W 22 St & 8 Ave,40.746,-73.998,1
454,E 51 St & 1 Ave,40.75455731,-73.96592976,1473
455,1 Ave & E 44 St,40.75001986,-73.96905301,1947
456,E 53 St & Madison Ave,40.7597108,-73.97402311,2127
458,11 Ave & W 27 St,40.751396,-74.005226,2779
459,W 20 St & 11 Ave,40.746745,-74.007756,3952
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,1479
461,E 20 St & 2 Ave,40.73587678,-73.98205027,3555
462,W 22 St & 10 Ave,40.74691959,-74.00451887,3102
464,E 56 St & 3 Ave,40.75934501,-73.96759673,1424
465,Broadway & W 41 St,40.75513557,-73.98658032,4080
466,W 25 St & 6 Ave,40.74395411,-73.99144871,2903
467,Dean St & 4 Ave,40.68312489,-73.97895137,1201
468,Broadway & W 56 St,40.764,-73.983,1
468,Broadway & W 56 St,40.7652654,-73.98192338,4141
469,Broadway & W 53 St,40.76344058,-73.98268129,2159
470,W 20 St & 8 Ave,40.74345335,-74.00004031,2252
471,Grand St & Havemeyer St,40.71286844,-73.95698119,918
472,E 32 St & Park Ave,40.7457121,-73.98194829,3744
473,Rivington St & Chrystie St,40.72110063,-73.9919254,1585
474,5 Ave & E 29 St,40.7451677,-73.98683077,3106
474,5 Ave & E 29 St,40.746,-73.986,1
476,E 31 St & 3 Ave,40.74394314,-73.97966069,3019
477,W 41 St & 8 Ave,40.755,-73.989,1
477,W 41 St & 8 Ave,40.75640548,-73.9900262,4701
478,11 Ave & W 41 St,40.76030096,-73.99884222,3113
478,11 Ave & W 41 St,40.761,-73.998,1
479,9 Ave & W 45 St,40.76019252,-73.9912551,3038
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,1054
482,W 15 St & 7 Ave,40.73935542,-73.99931783,2986
483,E 12 St & 3 Ave,40.73223272,-73.98889957,2077
484,W 44 St & 5 Ave,40.75500254,-73.98014437,2294
485,W 37 St & 5 Ave,40.749,-73.983,2
485,W 37 St & 5 Ave,40.75038009,-73.98338988,1950
486,Broadway & W 29 St,40.7462009,-73.98855723,3454
487,E 20 St & FDR Drive,40.73314259,-73.97573881,2655
487,E 20 St & FDR Drive,40.734,-73.977,1
489,10 Ave & W 28 St,40.75066386,-74.00176802,3558
490,8 Ave & W 33 St,40.751551,-73.993934,4944
490,8 Ave & W 33 St,40.752,-73.995,3
491,E 24 St & Park Ave S,40.74,-73.986,1
491,E 24 St & Park Ave S,40.74096374,-73.98602213,3748
492,W 33 St & 7 Ave,40.75019995,-73.99093085,4148
493,W 45 St & 6 Ave,40.7568001,-73.98291153,2633
494,W 26 St & 8 Ave,40.74734825,-73.99723551,3680
495,W 47 St & 10 Ave,40.76269882,-73.99301222,1884
496,E 16 St & 5 Ave,40.73726186,-73.99238967,3337
497,E 17 St & Broadway,40.737,-73.989,1
497,E 17 St & Broadway,40.73704984,-73.99009296,6158
499,Broadway & W 60 St,40.76915505,-73.98191841,4688
500,Broadway & W 51 St,40.76228826,-73.98336183,2060
501,FDR Drive & E 35 St,40.744219,-73.97121214,2446
502,Henry St & Grand St,40.714211,-73.981095,2105
503,E 20 St & Park Ave,40.73827428,-73.98751968,2681
504,1 Ave & E 16 St,40.731,-73.983,1
504,1 Ave & E 16 St,40.73221853,-73.98165557,3551
505,6 Ave & W 33 St,40.749,-73.989,1
505,6 Ave & W 33 St,40.74901271,-73.98848395,5193
507,E 25 St & 2 Ave,40.73912601,-73.97973776,3384
508,W 46 St & 11 Ave,40.76341379,-73.99667444,1915
508,W 46 St & 11 Ave,40.764,-73.998,1
509,9 Ave & W 22 St,40.7454973,-74.00197139,3489
513,W 56 St & 10 Ave,40.767,-73.989,1
513,W 56 St & 10 Ave,40.768254,-73.988639,2647
514,12 Ave & W 40 St,40.76087502,-74.00277668,2801
515,W 43 St & 10 Ave,40.76009437,-73.99461843,2587
516,E 47 St & 1 Ave,40.75206862,-73.96784384,949
517,Pershing Square South,40.751581,-73.97791,3147
517,Pershing Square South,40.752,-73.977,1
518,E 39 St & 2 Ave,40.74780373,-73.9734419,3235
519,Pershing Square North,40.751873,-73.977706,7561
519,Pershing Square North,40.752,-73.977,1
520,W 52 St & 5 Ave,40.75992262,-73.97648516,2049
522,E 51 St & Lexington Ave,40.75714758,-73.97207836,1734
523,W 38 St & 8 Ave,40.75466591,-73.99138152,4169
525,W 34 St & 11 Ave,40.755,-74.001,1
525,W 34 St & 11 Ave,40.75594159,-74.0021163,2272
526,E 33 St & 5 Ave,40.74765947,-73.98490707,2807
528,2 Ave & E 31 St,40.74290902,-73.97706058,3335
528,2 Ave & E 31 St,40.743,-73.977,1
529,W 42 St & 8 Ave,40.7575699,-73.99098507,2787
530,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,2517
531,Forsyth St & Broome St,40.71893904,-73.99266288,2559
532,S 5 Pl & S 5 St,40.710451,-73.960876,1601
533,Broadway & W 38 St,40.75299641,-73.98721619,2207
534,Water - Whitehall Plaza,40.70255065,-74.0127234,954
536,1 Ave & E 30 St,40.74144387,-73.97536082,2358
539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2143
540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,2088
545,E 23 St & 1 Ave,40.736502,-73.97809472,3129
545,E 23 St & 1 Ave,40.737,-73.977,1
546,E 30 St & Park Ave S,40.74444921,-73.98303529,2242
2000,Front St & Washington St,40.70255088,-73.98940236,1212
2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,1498
2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,3759
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056,47
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2606
2006,Central Park S & 6 Ave,40.767,-73.977,1
2008,Little West St & 1 Pl,40.70569254,-74.01677685,1489
2009,Catherine St & Monroe St,40.71117444,-73.99682619,1322
2012,E 27 St & 1 Ave,40.739445,-73.976806,2351
2017,E 43 St & 2 Ave,40.75022392,-73.97121414,1427
2021,W 45 St & 8 Ave,40.75929124,-73.98859651,2719
2022,E 60 St & York Ave,40.759107,-73.959223,578
3002,South End Ave & Liberty St,40.711512,-74.015756,2701
3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,1378
3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,275
3042,Fulton St & Utica Ave,40.6794268,-73.9298911,240
3043,Lewis Ave & Decatur St,40.6814598,-73.934903,209
3044,Albany Ave & Fulton St,40.6800105,-73.938475,102
3046,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,292
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,365
3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,295
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,430
3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,291
3052,Lewis Ave & Madison St,40.686312,-73.935775,349
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,211
3054,Greene Ave & Throop Ave,40.6894932,-73.942061,308
3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,397
3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,348
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,460
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,254
3059,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877,180
3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,257
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,176
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,294
3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,224
3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,337
3065,Union Ave & Wallabout St,40.70029511,-73.95032283,290
3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,261
3067,Broadway & Whipple St,40.7016657,-73.9437303,328
3068,Humboldt St & Varet St,40.7031724,-73.940636,165
3069,Lorimer St & Broadway,40.70411791,-73.94818595,287
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,279
3071,Boerum St & Broadway,40.70538077,-73.94976519,411
3072,Leonard St & Boerum St,40.70583339,-73.94644578,226
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,504
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,138
3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,697
3077,Stagg St & Union Ave,40.70877084,-73.95095259,664
3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,1101
3080,S 4 St & Rodney St,40.70934,-73.95608,660
3081,Graham Ave & Grand St,40.711863,-73.944024,643
3082,Hope St & Union Ave,40.71167351,-73.95141312,840
3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,412
3085,Roebling St & N 4 St,40.71469,-73.95739,641
3086,Graham Ave & Conselyea St,40.715143,-73.944507,1154
3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,823
3088,Union Ave & Jackson St,40.7160751,-73.952029,351
3092,Berry St & N 8 St,40.7190095,-73.95852515,1172
3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,2175
3094,Graham Ave & Withers St,40.7169811,-73.94485918,452
3095,Graham Ave & Herbert St,40.71929301,-73.94500379,327
3096,Union Ave & N 12 St,40.71924,-73.95242,873
3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,709
3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,783
3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,464
3105,N 15 St & Wythe Ave,40.724055,-73.955736,280
3106,Driggs Ave & N Henry St,40.72325,-73.94308,710
3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,1079
3108,Nassau Ave & Russell St,40.72557,-73.94434,738
3109,Banker St & Meserole Ave,40.72606,-73.95621,770
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,969
3110,Meserole Ave & Manhattan Ave,40.728,-73.953,1
3112,Milton St & Franklin St,40.72906,-73.95779,1186
3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,987
3115,India St & Manhattan Ave,40.73232194,-73.9550858,707
3116,Huron St & Franklin St,40.73266,-73.95826,746
3117,Franklin St & Dupont St,40.73564,-73.95866,560
3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,712
3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,1297
3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,248
3122,48 Ave & 5 St,40.74436328706688,-73.9558732509613,172
3123,31 St & Thomson Ave,40.74469738,-73.93540375,230
3124,46 Ave & 5 St,40.74731,-73.95451,706
3125,45 Rd & 11 St,40.74708586,-73.94977234,468
3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,573
3127,9 St & 44 Rd,40.74966,-73.9521,201
3128,21 St & 43 Ave,40.75052534,-73.94594845,157
3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,794
3130,21 St & Queens Plaza North,40.75325964,-73.94335788,380
3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,819
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,1469
3134,3 Ave & E 62 St,40.76312584,-73.96526895,1186
3135,E 75 St & 3 Ave,40.77112927,-73.95772297,949
3136,5 Ave & E 63 St,40.766368,-73.971518,871
3137,5 Ave & E 73 St,40.77282817,-73.96685276,1758
3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,1024
3140,1 Ave & E 78 St,40.77140426,-73.9535166,2473
3141,1 Ave & E 68 St,40.76500525,-73.95818491,3115
3142,1 Ave & E 62 St,40.761,-73.962,1
3142,1 Ave & E 62 St,40.7612274,-73.96094022,2353
3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959595,1250
3144,E 81 St & Park Ave,40.77677702,-73.9590097,436
3145,E 84 St & Park Ave,40.77862688,-73.95772073,1072
3146,E 81 St & 3 Ave,40.77573034,-73.9567526,903
3147,E 85 St & 3 Ave,40.77801203,-73.95407149,1612
3148,E 84 St & 1 Ave,40.77565541,-73.95068615,1102
3150,E 85 St & York Ave,40.77536905,-73.94803392,722
3151,E 81 St & York Ave,40.7728384,-73.94989233,1189
3152,3 Ave & E 71 St,40.76873687,-73.96119945,674
3154,E 77 St & 3 Ave,40.77314236,-73.95856158,913
3156,E 72 St & York Ave,40.76663814,-73.95348296,1840
3157,East End Ave & E 86 St,40.77518615,-73.94446054,439
3158,W 63 St & Broadway,40.77163851,-73.98261428,2310
3159,W 67 St & Broadway,40.77492513,-73.98266566,2135
3160,Central Park West & W 76 St,40.77896784,-73.97374737,1265
3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,1550
3162,W 78 St & Broadway,40.78339981,-73.98093133,194
3163,Central Park West & W 68 St,40.7734066,-73.97782542,1905
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3346
3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,2046
3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,1019
3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3320
3168,Central Park West & W 85 St,40.78472675,-73.96961715,1820
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,764
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,1603
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,1722
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,1199
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,1067
3175,W 70 St & Amsterdam Ave,40.776,-73.983,1
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,1992
3177,W 84 St & Broadway,40.7867947,-73.977112,1199
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,642
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,153
3221,47 Ave & 31 St,40.743,-73.93561,227
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,663
3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,1401
3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,2739
3233,E 48 St & 5 Ave,40.758,-73.977,1
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,1732
3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,1821
3241,Monroe St & Tompkins Ave,40.686203,-73.944694,443
3242,Schermerhorn St & Court St,40.69102925677968,-73.99183362722397,865
3243,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,686
3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,2651
3246,Montague St & Clinton St,40.694281141397326,-73.99230033159256,777
3249,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,302
3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,5531
3256,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,1547
3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,2274
3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,2492
3263,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,3533
3282,5 Ave & E 88 St,40.78307,-73.95939,1645
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,1618
3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,601
3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,924
3286,E 89 St & 3 Ave,40.7806284,-73.9521667,894
3287,W 87 St & West End Ave,40.789622,-73.97757,924
3288,E 88 St & 1 Ave,40.778301,-73.9488134,915
3289,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,808
